cutting_speed,spindle_speed,feed,feed_rate,power_pc ,cooling,material,drill_bit_type,process_time,Predicted,Actual
-2.5703993,-0.5472408,0.19279096,0.5188657,-0.87715125,-1.1950047,0.0,-0.45036414,-1.6535044,0,0
-3.8784685,-0.4188864,-1.1028098,2.3472703,-0.6510376,-1.0177138,0.0,0.29929647,0.09224192,0,0
-0.5918037,-0.805568,0.45717472,-2.4432573,0.64895266,-0.18954645,0.0,-1.4911854,-0.639952,0,0
-0.2739833,0.34912527,-1.7505682,-1.1605712,-0.6423603,-0.45039856,0.0,-1.4441947,-1.016166,0,0
-0.27230564,-0.97066975,0.4074824,-2.4299123,0.3096501,-0.29821807,0.0,-1.3974997,-0.89817715,0,0
-2.5412095,-0.522844,-0.08462728,1.0728406,-0.76288897,-1.1670727,0.0,-0.38252154,-1.6633593,0,0
-0.62703884,-0.63669646,-0.49323905,0.92017806,-0.75510085,-1.3278708,0.0,-0.21755692,-1.1686215,0,0
-0.3585338,0.398597,-0.66974145,-1.9955133,-0.4150216,-0.38257462,0.0,-1.1592809,-0.8263419,0,0
-0.7512509,-0.7411405,-0.16174167,-1.0540253,-0.17736262,-0.48067254,0.0,-0.99749404,-1.0978868,0,0
-0.35398147,-0.8978666,0.42034206,-1.8927723,0.120272726,-0.35342783,0.0,-1.3701731,-0.8807906,0,0
-0.48356456,0.4388323,-0.36535725,-1.9401531,-1.0268842,0.011881411,0.0,-0.669941,0.37965044,0,0
-0.4512933,0.48045292,-0.9671971,-1.6104664,-0.4591014,-0.38386473,0.0,-1.4462379,-1.5170888,0,0
-0.567526,-0.59603363,0.5264624,1.1498839,-0.8966351,-1.2967067,0.0,0.28854898,-1.1952107,0,0
-0.11790226,-0.74646264,0.081789434,-0.12833612,-0.97867817,-1.2207689,0.0,-0.57732785,-1.5082736,0,0
1.9615245,3.1538503,-0.57505476,-0.777302,1.0974374,-0.28557393,0.0,5.156216,-0.8234958,1,1
-0.51405257,-0.76437736,0.42871788,-2.3321662,0.6824408,-0.18973091,0.0,-1.5695151,-0.6756881,0,0
-2.5640638,-0.5472408,0.040480595,0.59053373,-0.87715125,-1.1950047,0.0,-0.45036414,-1.668007,0,0
-0.28222322,0.46846184,-2.3211684,-1.1003124,-0.03602346,-0.46900937,0.0,-1.7749388,-0.44129223,0,0
-0.56476706,-0.5719647,0.18673807,1.1235815,-0.87121385,-1.2967067,0.0,0.52340835,-1.1685634,0,0
-0.1474429,-0.7246774,-0.1763417,-0.81902635,-0.8953189,-1.2243847,0.0,0.011816707,-1.2680805,0,0
-2.5367677,-0.464636,-0.6842191,0.9728818,-0.74100333,-1.1656443,0.0,-0.24016638,-1.6777998,0,0
-0.19890217,0.3274655,-2.3007913,-1.159519,0.011537239,-0.45897666,0.0,-1.6765367,-1.1220789,0,0
-0.20959632,-0.9250457,0.33540392,-2.4249449,0.42975828,-0.2982771,0.0,-1.394473,-0.79091245,0,0
-0.3195534,-1.0736268,0.5384873,-3.3482502,0.93760455,0.033284545,0.0,-1.765017,-0.31947315,0,0
-0.7081497,-0.61606705,-0.33738077,0.22371697,-0.5033062,-1.222976,0.0,-0.48269027,-0.694576,0,0
-2.470202,-0.5504249,0.2717819,0.31216535,-0.8854024,-1.2042581,0.0,-0.585765,-1.6513205,0,0
-0.28210115,0.31769174,-2.3618789,-1.1590991,-0.09635383,-0.45897666,0.0,-1.7254002,-0.90467685,0,0
-2.5703993,-0.5472408,0.23512203,0.5218338,-0.87715125,-1.1950047,0.0,-0.49827826,-1.6508894,0,0
-0.29149315,-0.86582065,0.3482636,-1.8881323,0.12559368,-0.35348684,0.0,-1.3676213,-0.755348,0,0
2.692917,-0.61489147,0.22377309,7.9107857,-0.26443183,-0.43057412,0.0,1.0396887,-0.5204499,1,1
-2.4669375,-0.55475026,0.2403864,0.323294,-0.8854024,-1.2042581,0.0,-0.5720272,-1.6437306,0,0
-4.1707554,-0.41758156,-1.0696474,3.0816748,-0.6595734,-1.078676,0.0,0.36140904,-0.7698944,0,0
-0.38922596,0.4921392,-0.47869313,-2.6887362,-0.57412326,0.07671195,0.0,-0.92002004,0.28636363,0,0
-0.7436016,-0.79951334,0.40921345,-1.8646384,0.113577396,-0.3533024,0.0,-1.1275885,-0.64731205,0,0
-0.47953713,0.5251718,-0.8597231,-1.7076343,-0.96874535,-0.030475495,0.0,-0.86195844,0.16737485,0,0
-3.8784685,-0.4188864,-1.1028098,2.3472703,-0.6510376,-1.0177138,0.0,0.29929647,0.09224192,0,0
-0.2550646,0.34632295,-1.9406135,-1.1929094,0.012089819,-0.45762995,0.0,-1.6519834,-1.1406876,0,0
-2.5703993,-0.5472408,0.19279096,0.5188657,-0.87715125,-1.1950047,0.0,-0.45036414,-1.6535044,0,0
-2.5262551,-0.53552693,-0.066057205,0.5754001,-0.8599811,-1.1950047,0.0,-0.39538535,-1.668007,0,0
-0.5047322,0.3617058,-0.15917642,-2.903724,-0.5497694,0.12971824,0.0,-0.9885215,0.09140204,0,0
-0.50287396,0.55174077,-0.45418727,-2.8387723,-0.60898805,0.106610194,0.0,-0.8759267,0.25548106,0,0
-0.34677887,0.3251835,-2.3664896,-0.13589607,0.63548857,-1.2120999,0.0,-1.937854,-1.1362435,0,0
-0.44659168,0.4276484,-0.99291253,-1.7290901,-0.40600118,-0.38416862,0.0,-1.2977462,-0.68064886,0,0
-0.09634264,0.49377894,-2.4045672,0.95596707,0.52151227,-1.3934264,0.0,-1.51265,-0.34442917,0,0
-0.39288324,0.43762445,0.021309473,-2.538691,-0.81584543,0.04849657,0.0,-0.88004977,-0.20217612,0,0
-0.19308366,-2.5548701,1.2275133,-2.6127584,0.051829785,0.75910145,0.0,-0.7532138,-0.31101504,0,0
-0.4854052,0.16958435,-0.022939837,-1.9038595,-0.6072452,1.6858687,0.0,-0.12841387,0.2735676,0,0
-0.717227,-0.68158937,-0.096623406,-0.99029326,-0.20065118,-0.49749935,0.0,-0.91871554,-0.099702135,0,0
-0.26272458,0.5136962,-1.2080182,-1.6345043,-0.46410435,-0.38416862,0.0,-1.2259383,-1.0356554,0,0
-0.098583005,-0.77874315,0.31780067,-3.3084424,0.7562418,0.035410702,0.0,-1.7098732,-0.49787188,0,0
-0.3418224,0.55037457,-1.382223,-1.0808482,-0.62035406,-0.47077093,0.0,-1.3995098,-0.3271071,0,0
0.06282288,0.66920304,1.0534928,5.9261847,0.07029206,3.6503892,0.0,-0.45625928,-0.14460577,1,1
-2.447786,-0.5885379,-0.21208905,0.12050134,-0.8454417,-1.1849662,0.0,-0.20699324,-1.738502,0,0
-0.50345063,0.23083842,-0.6988783,-1.5271174,-0.9532505,0.036708567,0.0,-1.0007321,-0.44796315,0,0
-2.2915688,-0.55172974,0.29470092,0.38969705,-0.85822856,-1.0150251,0.0,-1.3699625,0.075489976,0,0
-0.2916198,-0.80630195,0.4097593,-2.549308,0.6060637,-0.23306856,0.0,-1.6668546,-0.6448854,0,0
-4.9179983,-0.4718269,-1.1076008,2.9225037,-0.20272918,-0.6607406,0.0,0.27508613,-0.76891273,0,0
-2.3625765,-0.52871585,-0.25867167,1.0890291,-0.73571515,-0.97783977,0.0,-1.1814761,0.05691442,0,0
-0.4781263,0.58386666,-1.2838404,-1.7196975,-0.49535468,-0.404541,0.0,-1.171249,-0.21424678,0,0
-4.9179983,-0.4718269,-1.1076008,2.9225037,-0.20272918,-0.6607406,0.0,0.27508613,-0.76891273,0,0
-0.27023548,-0.88662946,0.31433105,-2.5345447,0.7545498,-0.18933477,0.0,-1.7641857,-0.76520985,0,0
-4.8611703,-0.47313175,-1.1054634,2.6193912,-0.20182057,-0.64730644,0.0,0.3524631,-0.46686533,0,0
-0.55712175,0.5257743,-0.9186074,-2.928711,-0.48771408,0.19258215,0.0,-1.1796453,0.14924386,0,0
-0.18183951,0.32059276,-2.3509922,-1.145485,0.011537239,-0.45806655,0.0,-1.6452817,-0.96462065,0,0
-0.04933865,-0.38994014,0.21526231,-2.9253166,-0.33943993,0.15998787,0.0,-1.2891518,-0.2409657,0,0
-0.44746143,0.5999944,-1.1341786,-1.8466328,-0.4416491,-0.38104972,0.0,-1.2284628,-0.45443916,0,0
-0.25613487,0.46099755,-2.3762074,-1.2299588,-0.13977024,-0.46900937,0.0,-1.7551022,-0.40361515,0,0
-0.36096206,-0.68293935,0.33947763,-0.5234426,-0.98692936,-1.2626837,0.0,-0.5802437,-1.3363738,0,0
-2.5412095,-0.52741104,-0.29033476,1.0175449,-0.76288897,-1.1670727,0.0,-0.39458236,-1.6698962,0,0
-2.5907931,-0.5472408,0.009921925,0.60449946,-0.8599811,-1.1950047,0.0,-0.42885992,-1.6633593,0,0
0.27493846,0.37334928,-0.44257456,-1.5614258,-0.8664212,-0.049408343,0.0,-0.7017098,0.13075736,0,0
-0.1798393,0.49401402,-2.5032518,1.0859718,0.52151227,-1.403766,0.0,-1.4887965,-0.32634452,0,0
-0.73045,-0.68924916,-0.16424713,-1.1158153,-0.18890257,-0.48067254,0.0,-0.97588515,-0.73350596,0,0
-0.1279328,-1.0569916,0.20868658,-3.260926,0.9230446,0.018775146,0.0,-1.7658815,-0.56090415,0,0
-0.22487123,0.30595016,-2.4225485,-1.1734946,-0.06487614,-0.45806655,0.0,-1.6065751,-0.7490058,0,0
-0.79654855,-0.7408315,0.11202963,-1.0132093,-0.26652196,-0.4887058,0.0,-1.0411316,-0.83456606,0,0
-0.70561075,-0.7465858,0.32024497,0.30966946,-0.97867817,-1.243842,0.0,-0.7948345,-1.5162902,0,0
1.7918351,4.3535714,3.0207963,-1.4266732,0.06576771,1.5484076,0.0,1.4010367,0.35961938,1,1
-0.654514,-0.87575805,0.37284905,-2.5339427,0.36368114,-0.23872997,0.0,-1.1982656,-0.8639589,0,0
-0.082863756,-0.82278,0.4705074,-3.3219075,0.7502991,0.03326282,0.0,-1.7405018,-0.26316383,0,0
-0.6610481,-0.8697697,0.38013282,-2.2971158,0.26878986,-0.3572834,0.0,-1.1544461,-0.6626955,0,0
-0.6112322,-0.8870022,0.28590533,-2.1427093,0.1767392,-0.35734242,0.0,-1.2177913,-1.0875483,0,0
-4.1707554,-0.41758156,-1.0696474,3.0816748,-0.6595734,-1.078676,0.0,0.36140904,-0.7698944,0,0
-0.46723014,0.38301042,-0.16288202,-2.8999345,-0.5497694,0.11878994,0.0,-0.90530246,0.14757803,0,0
-2.3625765,-0.52871585,-0.25867167,1.0890291,-0.73571515,-0.97783977,0.0,-1.1814761,0.05691442,0,0
-2.5640638,-0.5472408,0.040480595,0.59053373,-0.87715125,-1.1950047,0.0,-0.45036414,-1.668007,0,0
-0.24771932,-0.76655364,0.36454672,-2.451444,0.5998319,-0.28686836,0.0,-1.6370652,-0.35948408,0,0
-2.5640638,-0.5472408,0.008201288,0.5884727,-0.8599811,-1.1950047,0.0,-0.433194,-1.668007,0,0
-2.4423835,-0.5560551,0.2680678,0.32757232,-0.87659085,-1.1503613,0.0,-0.51134956,-1.0119992,0,0
0.06051428,0.67448545,-2.5999398,1.0260922,-0.45354632,-1.4378055,0.0,-0.6671754,-0.9063953,0,0
-0.5492697,-0.611618,0.6699261,1.1649634,-0.8770619,-1.2970749,0.0,0.19976954,-1.2266737,0,0
-2.3743515,-0.5348097,-0.09282301,0.66106147,-0.8328073,-1.0057718,0.0,-1.201695,0.063451245,0,0
-2.5703993,-0.5472408,0.23512203,0.5218338,-0.87715125,-1.1950047,0.0,-0.49827826,-1.6508894,0,0
-0.3533772,-1.2081444,0.0878793,-2.820993,-0.20259269,0.15251897,0.0,-1.7206353,-0.31673405,0,0
-0.3281896,-0.72629946,-0.1760879,-0.7364421,-0.9119063,-1.0613312,0.0,-0.38335234,0.017627863,0,0
-0.61110115,-0.60036284,-0.47000062,1.0045036,-0.6600617,-1.3278708,0.0,-0.22342409,-0.77332765,0,0
-0.28745818,0.4233303,-2.5146577,-0.07187417,0.7149625,-1.1714587,0.0,-1.655587,0.105463594,0,0
-2.5703993,-0.5472408,0.19279096,0.5188657,-0.87715125,-1.1950047,0.0,-0.45036414,-1.6535044,0,0
-0.11004835,-0.99159586,0.4492751,-3.3485446,0.918428,0.13450702,0.0,-1.7752881,0.18670441,0,0
-2.5640638,-0.5472408,0.040480595,0.59053373,-0.87715125,-1.1950047,0.0,-0.45036414,-1.668007,0,0
-2.306112,-0.5926462,-0.24071549,0.13372047,-0.77268803,-1.0803479,0.0,-0.17255741,-0.5302746,0,0
-0.62520736,-0.6216024,-0.5522598,0.9362017,-0.77536607,-1.3275027,0.0,-0.1997623,-1.0938517,0,0
-0.38982666,0.39357394,-1.1300532,-1.505637,-0.4669786,-0.39318302,0.0,-1.4462061,-1.533416,0,0
0.18192269,0.7022586,-2.7068393,0.913849,-0.3825446,-1.3817174,0.0,-0.84807974,-0.38852325,0,0
0.691335,0.9002543,0.83758235,5.4918637,-0.12220001,3.4887478,0.0,-0.39807934,0.1984115,1,1
-0.41765356,0.4104946,-1.0742027,-1.6254866,-0.41989562,-0.38416862,0.0,-1.4756371,-1.0716449,0,0
-0.21408644,-0.7039147,0.2959927,-0.081148155,-0.9503468,-1.059377,0.0,-0.6892638,0.08579599,0,0
-0.22281986,-1.2018203,0.16351196,-2.8695717,-0.19128253,0.15584384,0.0,-1.726613,-0.582492,0,0
-3.8784685,-0.4188864,-1.1028098,2.3472703,-0.6510376,-1.0177138,0.0,0.29929647,0.09224192,0,0
-3.4232626,-0.4636024,-0.74388444,2.2883785,-0.7012127,-1.0991505,0.0,-0.005321044,-0.9130619,0,0
-0.5295159,-0.5489321,0.64894944,0.9863624,-0.88439894,-1.3227311,0.0,0.20194705,-0.7541001,0,0
-2.5882392,-0.5472408,0.27104786,0.5215145,-0.8854024,-1.1950047,0.0,-0.5243692,-1.6343141,0,0
-0.18978964,-0.906371,0.554485,-2.3749661,0.68437934,-0.18954645,0.0,-1.6831012,-0.639952,0,0
-0.79654855,-0.75641584,0.11202963,-1.0132093,-0.26652196,-0.4887058,0.0,-1.0411316,-0.8057702,0,0
-0.5378562,-0.66113603,0.10572056,-2.354623,0.25732946,-0.21705079,0.0,-0.32056338,-0.30406862,0,0
-0.10393146,0.48903722,-2.4045672,0.8657204,0.38975447,-1.3934264,0.0,-1.5206511,-0.3881009,0,0
-0.21639462,0.3223162,-2.4810653,-0.40398666,0.57065636,-1.149808,0.0,-1.7262034,-1.1731395,0,0
-0.19981602,-1.0510088,0.3542698,-3.2987347,0.73302186,0.035247907,0.0,-1.7754639,-0.3286183,0,0
2.2024992,3.9547296,1.196615,-0.76663,1.2951305,2.4643292,0.0,1.1507893,0.008633071,1,1
-0.20959632,-0.9250457,0.33540392,-2.4249449,0.42975828,-0.2982771,0.0,-1.394473,-0.79091245,0,0
-0.24969329,0.3374679,-2.5049586,-1.2132661,0.47658557,-0.4532628,0.0,-1.5826976,-0.7121196,0,0
-0.47912407,0.29854473,-0.8448284,-1.4947002,-1.0344311,0.038566448,0.0,-1.082833,-1.3822434,0,0
-0.5059359,-0.91076684,0.1656318,-3.251306,0.8737393,0.018775146,0.0,-1.6002699,-0.19884785,0,0
-0.18969582,-1.0522517,0.59853506,-3.3688176,0.9130843,0.03376384,0.0,-1.7951825,-0.33199596,0,0
-0.36810285,0.32802203,-0.5382474,-2.7458158,-0.3823798,0.21571401,0.0,-1.0534998,0.106748104,0,0
-0.25589156,0.4567366,-2.429799,-1.1058803,-0.10979,-0.46900937,0.0,-1.7565979,-0.41642755,0,0
-2.539808,-0.4996871,-0.40480092,1.0015653,-0.76288897,-1.1653584,0.0,-0.3789777,-1.6818784,0,0
-2.2998898,-0.5934678,-0.22936513,0.24633065,-0.7411,-0.99590653,0.0,-0.96675396,0.098112516,0,0
-0.4854052,-0.0040181465,-0.34705,-1.827844,-0.61319506,1.4024962,0.0,-0.056934845,0.4964306,0,0
-0.14812416,-0.77062356,0.39707467,-3.3379822,0.6976053,0.018785547,0.0,-1.620417,-0.17423068,0,0
-2.6147099,-0.5485456,0.2204724,0.4956131,-0.8683397,-1.1942569,0.0,-0.58587503,-1.4251125,0,0
-0.52827686,-0.76420784,0.36441842,-2.4386175,0.6542736,-0.18973091,0.0,-1.5692264,-0.7474858,0,0
-0.16613631,-1.0354242,0.3542698,-3.3423193,0.7360309,0.035247907,0.0,-1.771279,-0.35470334,0,0
-0.22577085,0.3274655,-2.3264382,-1.1659011,0.011537239,-0.45897666,0.0,-1.6699375,-1.1482233,0,0
-0.54141945,-0.631805,0.63523227,1.4032031,-0.8344487,-1.2548075,0.0,0.22007467,-1.1855218,0,0
-0.27669105,-0.9722209,0.39138693,-2.193997,0.16547556,-0.3572834,0.0,-1.419124,-0.89817715,0,0
-0.7786645,-0.67313707,-0.36801505,0.25031227,-0.47827122,-1.2248392,0.0,-0.4296629,-0.85630167,0,0
-0.646525,-0.6616159,0.14455399,-1.6686184,0.035431817,-0.35681185,0.0,-0.45715508,-0.22010057,0,0
-0.2594605,0.34632295,-1.8130131,-1.0898192,0.0048869904,-0.45762995,0.0,-1.6331772,-1.1394262,0,0
-4.9179983,-0.4718269,-1.1076008,2.9225037,-0.20272918,-0.6607406,0.0,0.27508613,-0.76891273,0,0
-0.7432521,-0.6889657,-0.16424713,-1.050801,-0.18743105,-0.5480275,0.0,-0.9622021,-0.7338013,0,0
-1.0397748,0.25463307,0.008599134,-0.7577803,-1.2038921,-1.1692759,0.0,1.3412051,-0.13932356,0,0
-2.597295,-0.5368318,-0.03665517,0.59570515,-0.8511696,-1.1411079,0.0,-0.33037373,-1.1110784,0,0
-0.4128551,0.3983076,-0.93388003,-1.5013279,-0.66472864,-0.39499125,0.0,-1.4395357,-1.5931401,0,0
-4.1707554,-0.41758156,-1.0696474,3.0816748,-0.6595734,-1.078676,0.0,0.36140904,-0.7698944,0,0
-0.4959634,0.5929842,-0.74074435,-2.1903083,-0.40757143,-0.33513606,0.0,-1.2801038,-0.480826,0,0
-0.3845932,0.5326557,-1.3377383,-1.6303475,-0.40746167,-0.39420134,0.0,-1.3847829,-0.42362797,0,0
-2.5703993,-0.5472408,0.23512203,0.5218338,-0.87715125,-1.1950047,0.0,-0.49827826,-1.6508894,0,0
0.1659388,-0.30954817,-0.45696688,2.1616945,-0.38231036,-0.59038717,0.0,5.143581,1.5504265,1,1
-0.11841959,-1.0725194,0.20907885,-3.2310965,0.9171019,0.04488973,0.0,-1.7892867,-0.20374055,0,0
-0.5636206,-0.8182802,0.34084088,-2.3238595,0.29550263,-0.35298434,0.0,-1.1739807,-0.36461747,0,0
-0.22903444,0.3329688,-2.4679363,-0.4707863,0.5685715,-1.1368523,0.0,-1.6226437,-0.951769,0,0
-0.3040985,0.42913282,-2.2688005,-1.1039149,-0.015384474,-0.45897666,0.0,-1.7947717,-0.99336714,0,0
-0.5878258,0.5617109,-0.7014218,-2.2583463,-0.42113888,-0.32198444,0.0,-1.3319956,-0.6934623,0,0
-0.6600097,-0.88535404,0.35837615,-2.2971158,0.26878986,-0.3572834,0.0,-1.2051154,-0.8693813,0,0
-0.6550152,-0.6158522,-0.31708163,0.40804726,-0.50167555,-1.2531613,0.0,-0.46412572,-0.61672974,0,0
-0.3963099,0.5345378,-1.3194572,-1.6551545,-0.42980528,-0.404541,0.0,-1.2638043,-0.18492156,0,0
-2.4784129,-0.59198993,-0.22869182,0.096074894,-0.7949496,-1.1849662,0.0,-0.100270085,-1.669079,0,0
-0.22487123,0.3176754,-2.3938327,-1.1530038,0.00945241,-0.45806655,0.0,-1.6116825,-0.7490058,0,0
-2.539808,-0.4996871,-0.40480092,1.0015653,-0.76288897,-1.1653584,0.0,-0.3789777,-1.6818784,0,0
-0.14456855,-0.5679037,0.42327473,-2.4776313,0.4653799,-0.24318883,0.0,-1.5180433,-0.70882523,0,0
-0.24797802,0.52040654,-2.005173,-1.1267525,-0.09246971,-0.47940806,0.0,-1.5410334,-0.3507307,0,0
-2.5367677,-0.464636,-0.7098896,1.0028676,-0.74100333,-1.1685253,0.0,-0.24160077,-1.6777998,0,0
-0.27669105,-0.9722209,0.39138693,-2.193997,0.16547556,-0.3572834,0.0,-1.419124,-0.89817715,0,0
-0.13674396,-1.1770277,0.13064954,-2.9225166,-0.11977409,0.14409071,0.0,-1.6512206,-0.31455943,0,0
-0.14076065,-0.86501074,0.3974291,-2.4667513,0.6542736,-0.18973091,0.0,-1.7611421,-0.67365307,0,0
-2.5529845,-0.53350484,-0.12448612,0.58957726,-0.8599811,-1.1950047,0.0,-0.41480085,-1.6633593,0,0
-0.5642446,0.62495357,-1.2290964,-1.6892817,-0.49535468,-0.39420134,0.0,-1.258139,-0.3642528,0,0
-0.006737314,0.66735786,1.0686808,5.7224393,0.058133103,3.6273448,0.0,-0.45589653,0.22062205,1,1
1.9073114,-2.133878,0.548368,-2.4933717,0.4074106,1.2365049,0.0,-0.041205674,-0.13640952,0,1
-0.35398147,-0.8978666,0.42034206,-1.8927723,0.120272726,-0.35342783,0.0,-1.3701731,-0.8807906,0,0
-2.5529845,-0.53350484,-0.10649015,0.59050816,-0.8511696,-1.1942569,0.0,-0.47468498,-1.6319615,0,0
2.186826,-0.43274498,0.5394609,-2.8249917,-0.25624985,0.29197043,0.0,-0.30765814,-0.25787735,0,0
-0.6060551,-0.62857896,-0.3527531,0.9989172,-0.66767377,-1.3278708,0.0,-0.31389877,-1.0424008,0,0
-2.5529845,-0.53350484,-0.12448612,0.58957726,-0.8599811,-1.1950047,0.0,-0.41480085,-1.6633593,0,0
-0.3986444,0.4049885,-0.060411338,-2.4005115,-0.82416904,0.03639261,0.0,-0.915655,-0.38735572,0,0
-2.539808,-0.464636,-0.66433233,0.97323847,-0.7372935,-1.1653584,0.0,-0.25207242,-1.6870922,0,0
-0.8052644,-0.7426113,0.13795865,-1.0444794,-0.17718896,-0.48915276,0.0,-0.926156,-0.6366275,0,0
-0.20298336,0.33734348,-2.5531971,-0.5015993,0.5687222,-1.1144791,0.0,-1.4400446,-0.8774067,0,0
-0.3816343,0.39898914,-0.31141824,-2.8071501,-0.5195415,0.095778555,0.0,-1.1040365,-0.35138652,0,0
-0.30680388,0.33013114,-2.469127,-0.30910686,0.57214355,-1.0977986,0.0,-1.6759093,-0.8271738,0,0
-3.4793673,-0.45268276,-1.0394642,2.1322758,-0.68738294,-1.0990303,0.0,0.06495838,-0.69870955,0,0
-0.10509742,-0.9154419,-0.12526324,-2.5032911,-0.32968938,0.05677521,0.0,-1.7266042,0.15959957,0,0
-0.36613083,0.3267969,-2.2296765,-0.25438488,0.65460926,-1.1504143,0.0,-1.8684666,-1.623754,0,0
-4.712424,-0.47313175,-1.1379732,2.4518418,-0.19643773,-0.6313605,0.0,0.34157005,-0.1813666,0,0
-0.5262934,0.3890245,-0.7963006,-1.4693211,-1.0225534,0.023726312,0.0,-0.93779296,0.07214074,0,0
-0.13165918,-0.68293935,0.35189366,-0.59120613,-0.9857717,-1.2619545,0.0,-0.47527257,-1.2776866,0,0
-2.5907931,-0.5472408,0.009921925,0.60449946,-0.8599811,-1.1950047,0.0,-0.42885992,-1.6633593,0,0
-0.6974493,-0.68354154,-0.07979061,-1.0583633,-0.20683013,-0.53594065,0.0,-0.9790358,-0.38207573,0,0
-0.1283332,-1.0085573,0.5375002,-3.3635707,0.9617142,0.03344734,0.0,-1.7731926,-0.20633169,0,0
-2.3917663,-0.5485456,0.22445413,0.5903499,-0.84997743,-1.0057718,0.0,-1.2372582,0.07330602,0,0
-2.5882392,-0.5472408,0.27104786,0.5215145,-0.8854024,-1.1950047,0.0,-0.5243692,-1.6343141,0,0
-0.6007677,-0.57980573,-0.5446213,0.8628428,-0.78964716,-1.3377349,0.0,-0.22661917,-0.80218196,0,0
-2.5412095,-0.52741104,-0.29033476,1.0175449,-0.76288897,-1.1670727,0.0,-0.39458236,-1.6698962,0,0
-0.17982395,0.4699454,-2.5423417,-1.2989386,0.58684707,-0.46420565,0.0,-1.7501858,-0.4002607,0,0
0.36567503,0.7640333,0.041101534,-2.451603,-0.7230846,0.25547674,0.0,-0.7766548,-0.2841648,0,0
-0.36302173,0.42806855,-0.9256282,-1.1273204,-0.65962964,-0.4501569,0.0,-1.4610006,-1.4114821,0,0
-0.20601334,0.3176754,-2.36736,-1.1399542,0.01001443,-0.45806655,0.0,-1.6218965,-0.719291,0,0
-0.753322,-0.71502805,0.014960705,-1.1139389,-0.26120096,-0.48946047,0.0,-1.0463824,-0.7428701,0,0
-0.48741114,0.5715283,-0.31074563,-2.502628,-0.86701745,0.041216735,0.0,-0.65849775,0.5779356,0,0
-0.14684092,-1.0510088,0.3189348,-3.2856271,0.7442764,0.035247907,0.0,-1.7660464,-0.45458108,0,0
-0.1992364,-1.1141418,-0.0542787,-2.8004801,-0.18293045,0.22445734,0.0,-1.7138445,0.040680073,0,0
-2.539808,-0.464636,-0.66433233,0.97323847,-0.7372935,-1.1653584,0.0,-0.25207242,-1.6870922,0,0
-0.11675492,-1.2144797,-0.0072577596,-2.766782,-0.34475005,0.13407241,0.0,-1.7431402,-0.5975921,0,0
-0.1131612,-1.0510088,0.28156573,-3.3193989,0.74731725,0.035410702,0.0,-1.7618614,-0.5438526,0,0
-4.9300346,-0.47313175,-1.1054634,2.802607,-0.20182057,-0.6606735,0.0,0.29575506,-0.6594575,0,0
-0.22872932,0.30765277,-2.3684464,-1.2600317,0.020890595,-0.45806655,0.0,-1.5848665,-0.61610836,0,0
-0.4996395,0.38251027,-0.15515853,-2.9283597,-0.54668516,0.13074723,0.0,-1.0501026,-0.38401994,0,0
-0.75957096,-0.710791,0.21196118,-1.1004974,-0.2313725,-0.48946047,0.0,-0.99689287,-0.8145088,0,0
-4.1707554,-0.41758156,-1.0696474,3.0816748,-0.6595734,-1.078676,0.0,0.36140904,-0.7698944,0,0
-2.5640638,-0.5472408,0.008201288,0.5884727,-0.8599811,-1.1950047,0.0,-0.433194,-1.668007,0,0
-0.17498459,-0.7685303,-0.18952201,-0.732678,-0.89647657,-1.2065009,0.0,-0.25814328,-1.49105,0,0
-0.49616802,0.5958841,-0.9608907,-1.9721029,-0.43562388,-0.39420134,0.0,-1.295107,-0.4567606,0,0
-4.1707554,-0.41758156,-1.0696474,3.0816748,-0.6595734,-1.078676,0.0,0.36140904,-0.7698944,0,0
-0.24969329,0.3374679,-2.5049586,-1.2132661,0.47658557,-0.4532628,0.0,-1.6304603,-0.8701398,0,0
-0.8102486,-0.7949966,0.22433418,-1.4741185,0.05936767,-0.36400175,0.0,-1.0550237,-0.66369176,0,0
-0.7459633,-0.7516087,-0.12572879,-1.0784981,-0.20088743,-0.4819291,0.0,-1.0012219,-1.1061913,0,0
2.428319,-0.04822516,0.060944,0.08521456,-0.7333911,-0.6874133,0.0,6.0166078,1.1488264,1,1
-0.2359526,-0.91069376,0.19956326,-2.8761783,-0.27841648,0.14417508,0.0,-1.5644935,-0.2979383,0,0
1.0599782,-0.05820492,1.4145501,1.8692322,0.24955301,-0.67710984,0.0,8.030229,0.29393327,1,1
-0.35612002,-0.92773175,0.40565616,-2.448365,0.62385815,-0.18902703,0.0,-1.6321718,-0.71020085,0,0
-2.5882392,-0.5472408,0.2540214,0.5220387,-0.87715125,-1.1950047,0.0,-0.51611805,-1.6343141,0,0
-4.9179983,-0.4718269,-1.1076008,2.9225037,-0.20272918,-0.6607406,0.0,0.27508613,-0.76891273,0,0
-0.5688457,0.5690834,-1.1244432,-1.8412813,-0.45567277,-0.404541,0.0,-1.2127094,-0.34029758,0,0
-4.714718,-0.4730186,-1.0733676,2.9850004,-0.19678785,-0.8765012,0.0,0.23773324,-0.76891273,0,0
-0.2783786,-2.9273522,0.2198717,-2.4753058,0.4315046,0.9852759,0.0,-1.3045815,-0.28319073,0,0
-0.103746474,-0.755723,0.24038678,-2.3064082,0.58137506,-0.19305591,0.0,-1.0007077,-0.18938883,0,0
